match_id,stage,home_team,away_team,home_rank,away_rank,rank_gap,rivalry_flag,host_involved,city_population_m,venue_capacity,day_of_week,kickoff_hour_local,buzz_index_train,attendance_pct
m_a8447b48,0,Argentina,Colombia,32,47,15,1,0,5.67,80000,4,12,0.35037779617630394,0.5211040310013777
m_0c2d7dec,1,Senegal,Germany,67,85,18,0,0,9.02,90000,5,14,0.24160233914312543,0.3565083798628891
m_b94f3ef0,5,Portugal,Italy,16,60,44,1,0,6.06,90000,4,17,0.7676941507700087,0.7899884595806455
m_a47a0558,5,USA,England,57,52,5,0,0,7.06,60000,1,19,0.6206108429370855,0.5779837765665796
m_9e4f266c,2,Italy,France,84,86,2,0,0,0.78,40000,0,16,0.3291644974306268,0.4826184987236164
m_fcd45c47,3,Spain,Portugal,24,33,9,1,0,5.36,40000,4,15,0.6057636892567879,0.7660949180322264
m_900da6a7,0,India,Mexico,34,58,24,0,0,7.35,90000,6,16,0.1171531604945877,0.35
m_ad492bd8,4,Germany,Spain,52,97,45,0,0,1.66,80000,4,15,0.4658328431172196,0.6987533979982514
m_8f7ef436,2,Morocco,Brazil,48,48,0,0,0,6.94,90000,5,13,0.46461390573967604,0.4320745665127715
m_2aea8871,1,Portugal,Spain,87,5,82,0,0,1.3,40000,2,12,0.0,0.35
m_c52209ca,1,Croatia,USA,53,85,32,0,0,8.17,60000,5,19,0.16310064634423996,0.4284857224228196
m_70a2d5b1,2,Senegal,Mexico,55,27,28,1,1,9.79,60000,2,12,0.6033791323736735,0.833547442361258
m_a3bbce7d,5,India,Japan,38,41,3,0,0,6.45,60000,6,13,0.565081064174047,0.6816201505133297
m_c798e75d,1,Netherlands,France,2,1,1,0,0,1.23,40000,0,16,0.24560449770600995,0.4629430844800274
m_7190b068,3,Portugal,Belgium,69,51,18,0,0,6.07,40000,4,19,0.3352231708621581,0.472160738767567
m_b0663a8e,0,Brazil,Morocco,82,16,66,0,0,7.54,60000,3,21,0.11815043999137395,0.35
m_75d9ec85,3,Croatia,Morocco,53,99,46,0,0,9.36,40000,1,14,0.3823434836493423,0.4312856892896565
m_bc25e764,1,Argentina,France,50,100,50,0,0,0.93,80000,5,22,0.1671695890028432,0.43202890152221907
m_02ef3a06,4,Senegal,Belgium,29,32,3,0,0,7.86,60000,4,22,0.5069876786220442,0.6379018917464059
m_936ee3a7,0,Morocco,Japan,74,93,19,0,0,1.76,80000,1,20,0.197125218724568,0.3902971053270906
m_2afcbf3e,0,Argentina,Netherlands,55,47,8,0,0,8.01,80000,5,17,0.1299245002495698,0.35
m_ea1a4324,2,Italy,Argentina,61,23,38,0,0,8.94,40000,4,22,0.27691875092580664,0.49760766132501283
m_17434e40,2,France,USA,50,15,35,0,0,8.68,40000,2,14,0.24223976344756665,0.4565182935775758
m_ea404c05,4,Japan,Italy,16,26,10,0,0,6.7,60000,0,21,0.6121747787538377,0.6529077559563322
m_3b69fd25,5,Belgium,Spain,87,37,50,0,0,5.26,40000,3,18,0.4070916961174831,0.6033095901886426
m_90a3a4f6,0,Brazil,Morocco,94,89,5,0,0,8.81,80000,5,18,0.17388902086176855,0.35
m_4be7e031,4,USA,France,70,55,15,0,1,5.43,40000,2,18,0.5677748749643806,0.7520071541427237
m_9986c7eb,2,Germany,Italy,44,2,42,0,0,2.31,60000,0,15,0.2926053286176349,0.3806474464854988
m_a5b30c0c,2,Croatia,Argentina,100,76,24,0,0,9.46,90000,2,17,0.33749170701456577,0.4431686405671062
m_c90e0074,0,Belgium,France,84,19,65,0,0,4.05,90000,5,14,0.0026151650074022342,0.35
m_7869e9b0,3,England,France,16,32,16,0,0,6.43,40000,6,15,0.3378882499102557,0.45317142514107095
m_71ecd7c4,1,Italy,Brazil,28,87,59,0,1,2.39,90000,1,14,0.2632097876446083,0.5280663358405946
m_ed8e5859,2,England,Uruguay,57,69,12,0,0,1.55,80000,4,14,0.295105417834693,0.48723523882595454
m_b28f8953,5,Netherlands,India,26,55,29,1,0,5.73,90000,2,12,0.7807049855036613,0.8736922860151424
m_3f29ed70,5,Croatia,France,86,89,3,0,0,5.77,90000,6,16,0.6734883099652036,0.5732264839554061
m_053f3ae9,2,USA,Germany,11,99,88,0,0,4.01,80000,6,14,0.17306739866813775,0.46566171172063536
m_fc89f221,3,India,England,1,56,55,0,0,3.46,60000,5,12,0.3404583101379969,0.3917979562016683
m_bdb56828,3,Croatia,Belgium,69,29,40,0,0,4.05,90000,0,20,0.3397879420513243,0.45966043442844096
m_4418fefc,4,India,England,43,84,41,0,0,8.05,90000,4,22,0.5496781692054782,0.6664569108316777
m_de302fe9,5,Netherlands,Argentina,46,36,10,0,0,3.9,90000,5,15,0.5808266702849155,0.6514471723790832
m_a2197dba,4,Belgium,Senegal,36,71,35,0,0,9.25,60000,6,20,0.4687805885761707,0.515861928436743
m_aa746633,5,Senegal,Japan,66,86,20,0,0,1.57,40000,1,13,0.6049317116632863,0.5693813109036577
m_722227dc,1,Japan,Brazil,57,82,25,0,0,9.35,40000,1,13,0.21494390481319592,0.35
m_df8ea6e9,1,Croatia,Colombia,6,53,47,0,0,7.05,60000,3,15,0.17287310146910606,0.35
m_1e843f3d,0,USA,Mexico,62,85,23,0,0,3.77,80000,4,15,0.1140079499962524,0.3843404780454393
m_f5d83cb9,4,Uruguay,Croatia,27,86,59,0,0,0.57,40000,1,16,0.37340007952951937,0.5805201946874984
m_36c48f3b,2,Colombia,Argentina,26,39,13,0,1,8.12,60000,2,22,0.5506723154878688,0.665245809402821
m_44f5f6f7,4,Italy,India,99,76,23,0,0,9.71,60000,1,12,0.520695838413559,0.5227020184132548
m_5843ae37,2,France,England,13,11,2,0,0,9.83,80000,1,16,0.3893776729247744,0.3690977552530393
m_5613b5a0,3,Colombia,Netherlands,76,76,0,0,0,4.52,60000,1,21,0.4855151798188476,0.5619512038026386
m_3a850ffa,4,Portugal,Morocco,18,90,72,0,0,1.17,40000,6,13,0.33812806369165094,0.5417968711429871
m_6d15549b,3,England,Japan,38,30,8,0,1,3.48,40000,3,16,0.6174080926744584,0.6351956480382456
m_2bfcc085,1,France,Italy,6,79,73,0,0,3.44,60000,5,21,0.08988490892427034,0.4141596223508449
m_4e8db67e,1,USA,Croatia,92,72,20,0,1,1.47,60000,0,21,0.29832932944338447,0.6124305009890428
m_3499b9fa,0,Germany,India,28,53,25,1,1,5.48,80000,5,17,0.6291223021105434,0.7705616826073458
m_64cf39fb,4,Germany,Mexico,89,82,7,1,0,6.24,80000,1,14,0.7422862630216469,0.7340686736186356
m_a37143aa,3,Italy,Belgium,5,74,69,0,1,7.42,90000,0,15,0.47021427093449525,0.6983380933452884
m_db08c043,2,Japan,England,59,8,51,0,0,0.98,60000,4,16,0.21436289292126798,0.4576073595740124
m_3a2bc75e,1,India,Japan,79,99,20,0,0,3.12,90000,0,17,0.09549335790894606,0.3663676789343371
m_d10d0889,1,Italy,India,73,20,53,1,0,3.87,90000,4,20,0.3938593445787271,0.6373605907410672
m_03537ee1,2,Senegal,Belgium,45,12,33,0,0,8.98,90000,3,20,0.18541593957809685,0.4051249389784909
m_feed0389,3,Brazil,England,53,67,14,0,0,9.06,90000,4,17,0.44276790112819087,0.48986235794191757
m_d524b67b,3,Uruguay,Germany,2,84,82,0,0,2.97,40000,4,12,0.2235401100618219,0.5239164351947673
m_0c0a0d01,4,Croatia,Colombia,49,50,1,0,0,5.13,80000,2,17,0.5784433760707117,0.558610973368356
m_b3445486,4,Senegal,Netherlands,73,12,61,0,0,4.54,60000,3,21,0.3791664362909544,0.572192111568676
m_0838b7d1,5,Spain,Mexico,90,54,36,1,0,5.5,80000,1,14,0.7084953078563113,0.8025662899631133
m_ac05a1ae,5,England,Italy,87,88,1,0,0,3.22,80000,3,16,0.6309898841265923,0.6580627502554866
m_37010bc1,0,Uruguay,England,63,80,17,0,0,4.9,80000,2,16,0.07952009327318965,0.3516925741188592
m_ac21ca4f,1,Senegal,Italy,92,54,38,0,0,1.88,80000,6,21,0.1696452054830546,0.35
m_6aac3ae3,4,Germany,Argentina,70,74,4,0,1,7.24,80000,4,15,0.5668032797969704,0.7478737365817002
m_4c752c36,3,Spain,Croatia,58,19,39,0,0,4.01,80000,5,14,0.360004550405253,0.4793298715568472
m_e5c425c9,2,Portugal,Morocco,4,14,10,0,0,5.65,40000,3,12,0.3473654923444432,0.41593473007810844
m_fb1b520e,3,Mexico,Spain,30,52,22,0,0,6.24,80000,2,18,0.3913063366143557,0.4605554208759403
m_b8b5ebec,1,France,Italy,57,78,21,0,0,8.45,60000,5,19,0.18070701430591224,0.35
m_65c2be26,5,India,Croatia,47,22,25,0,0,1.28,60000,1,16,0.6051202167451945,0.6040447387070862
m_fecd12b1,3,Netherlands,Brazil,18,4,14,1,0,5.09,90000,4,19,0.7004353894674805,0.7499600943045884
m_5529d8d6,0,USA,Mexico,94,59,35,0,0,8.99,90000,3,15,0.12420247707401709,0.35
m_c4a475d8,1,Colombia,Spain,91,34,57,0,0,3.63,80000,3,19,0.10845779007741374,0.3785505466584005
m_46cf7845,5,Spain,Brazil,95,64,31,0,0,4.72,90000,5,14,0.5050066340653205,0.6493628850709385
m_92760139,2,India,Colombia,44,18,26,0,1,1.31,90000,6,19,0.44423267022492013,0.6537753908831329
m_2561d73d,5,Mexico,Argentina,52,98,46,0,0,7.63,80000,6,17,0.42995310764723593,0.593999874216499
m_3f787618,0,Netherlands,Argentina,49,82,33,0,0,1.31,90000,4,20,0.16015602643330087,0.35
m_4d19dc94,1,England,Portugal,30,31,1,0,0,6.49,60000,6,16,0.34046675991596953,0.35160972690182984
m_13450a48,2,USA,Mexico,52,84,32,0,0,4.06,80000,3,12,0.3654537479052396,0.3848941836644376
m_d620a4bf,0,Italy,France,37,100,63,0,0,3.71,60000,4,19,0.02531574932672743,0.35
m_c4e1d5d2,5,Colombia,India,63,42,21,0,0,6.06,60000,6,22,0.6163633835763404,0.7403059602187405
m_eed1a2da,0,Morocco,India,12,74,62,1,0,5.89,40000,2,14,0.36694548947493966,0.5442669649256666
m_8daa2fcb,1,Belgium,Senegal,17,3,14,0,0,4.35,40000,4,22,0.2133953313353048,0.35
m_c8cd1d85,4,Japan,Senegal,34,85,51,0,0,3.14,90000,1,16,0.3423107584500329,0.5017311617845549
m_fd5eb2bc,0,Belgium,Brazil,28,100,72,1,0,5.33,60000,4,13,0.32432980955330987,0.5357961953437862
m_6c5d8f44,0,Croatia,Belgium,4,55,51,0,1,3.04,90000,5,18,0.19507413938941406,0.5041637232589801
m_728f736b,5,India,Germany,98,10,88,0,0,1.48,80000,3,16,0.34330451296613507,0.597737815566169
m_adcd0511,5,Portugal,Senegal,46,71,25,0,0,8.09,60000,5,18,0.5783176363775464,0.6238425364177902
m_f1774419,2,Argentina,Germany,14,22,8,1,0,7.17,90000,4,18,0.5207040658254353,0.6911127391696432
m_27e92c05,5,France,Croatia,13,23,10,0,0,1.3,60000,4,16,0.5527088580243282,0.5921806761023294
m_dc203e13,3,Croatia,Morocco,58,76,18,0,0,2.04,90000,4,16,0.3017976566503867,0.5701220379333869
m_c8c0d9bf,1,Croatia,England,49,13,36,0,0,1.45,80000,1,20,0.147963506405857,0.4051855811685261
m_a9c784a2,1,Senegal,Croatia,50,40,10,0,0,8.01,40000,5,14,0.22212714670596573,0.3634276816686344
m_ac743b06,4,Senegal,Spain,67,13,54,0,0,7.84,60000,1,19,0.34748930903106046,0.5520314760288639
m_ba63747f,4,Senegal,Italy,21,97,76,0,0,4.38,90000,3,12,0.30849570756249267,0.7160183415203965
m_8757fff5,1,Spain,Uruguay,80,95,15,0,1,8.3,40000,5,15,0.2897856713281452,0.535949625257448
m_2764439c,4,India,Croatia,51,51,0,0,0,9.75,80000,3,13,0.46967146369324,0.6181510822452659
m_4913dba6,2,Brazil,USA,38,64,26,0,0,9.72,40000,4,14,0.3622432810682327,0.49546745721327734
m_ab911ebe,5,Belgium,Morocco,26,92,66,1,1,9.82,80000,0,22,0.8499089253482203,0.9683655285575077
m_bff4fcbc,1,Belgium,India,6,83,77,0,0,8.54,90000,5,17,0.06188177210068159,0.35
m_9fc3ac40,4,England,Spain,18,85,67,0,0,2.56,80000,2,15,0.3197311465663485,0.511725725496867
m_233e35d4,1,India,Spain,6,96,90,0,0,1.05,40000,4,12,0.09326042609325516,0.35
m_0d205450,3,USA,Senegal,41,90,49,0,1,8.21,90000,6,16,0.4717939762321089,0.6422364126953417
m_85521ae6,0,Brazil,England,57,13,44,0,0,3.43,90000,6,14,0.033895645178959155,0.38625002720382484
m_230c5e28,5,Morocco,England,50,29,21,1,0,3.71,60000,2,13,0.7708216149786009,0.9168812086778915
m_0c19ae8a,1,India,USA,25,71,46,0,0,1.19,90000,1,15,0.1031602375710922,0.47180986187024404
m_4466ec17,0,Morocco,Japan,48,47,1,0,0,7.29,90000,3,15,0.1628714206650581,0.35
m_c4b41a9b,4,Germany,Croatia,24,26,2,0,0,4.59,90000,0,14,0.5492541593225223,0.6412283105728784
m_e29c3355,0,Senegal,Morocco,30,70,40,0,0,2.44,60000,6,16,0.12923868153137036,0.35
m_7ec31915,5,Portugal,Colombia,87,96,9,0,0,6.7,80000,3,16,0.6289574050616242,0.5904440493935231
m_21fc91e4,1,France,England,45,100,55,0,0,9.81,40000,1,19,0.14960874985068287,0.35
m_cce13080,3,Japan,USA,43,23,20,1,0,5.23,90000,4,21,0.5645435020651826,0.7013644951964575
m_b3baf806,4,India,France,72,75,3,0,0,6.26,40000,1,18,0.4502165898621928,0.5810230182090635
m_e54a38d9,1,Croatia,Belgium,56,56,0,0,0,2.05,40000,0,22,0.3037041978028197,0.36529133639701367
m_ab17f2c5,5,Colombia,Spain,73,85,12,0,0,2.03,90000,4,20,0.575087870614327,0.7043261507957664
m_29ab0c53,4,Mexico,India,70,19,51,0,0,4.85,40000,5,18,0.33454133593805085,0.6325135818855595
m_b152db18,2,France,Colombia,33,98,65,0,0,8.53,80000,6,13,0.18038251716407488,0.4200311836015755
m_3db7b056,0,Uruguay,Italy,97,50,47,0,0,9.14,40000,4,14,0.17748891078965556,0.39715192752123696
m_323e32aa,5,Germany,Uruguay,45,35,10,0,0,6.6,40000,0,17,0.6215791242985949,0.6650369903778793
m_029ee33a,2,Japan,Spain,7,49,42,0,0,3.92,60000,6,12,0.32993067693804007,0.35
m_6ba66ed3,1,Morocco,Spain,18,95,77,0,0,7.63,80000,3,19,0.028538712811287732,0.35
m_37eff69d,3,Italy,Brazil,70,46,24,0,0,3.27,40000,4,18,0.4635197365371557,0.5320521121884368
m_b4ac6dd7,4,Spain,Uruguay,45,93,48,0,0,2.59,90000,3,17,0.3739903751529436,0.5522861874820066
m_d7047dfe,0,Italy,Germany,37,70,33,0,0,8.06,40000,2,16,0.19611046446495664,0.35
m_65a9ac13,4,Italy,India,21,100,79,0,0,7.64,90000,0,21,0.3404151393304618,0.5624588767588021
m_2a2d2a24,1,Germany,Uruguay,90,53,37,0,0,8.88,80000,2,16,0.21892478481630914,0.4963050778723398
m_bba9e2c7,4,Netherlands,Italy,79,31,48,0,0,5.98,80000,4,19,0.4347325725101185,0.5635620164724646
m_91a5963e,0,Morocco,Uruguay,44,96,52,0,0,9.02,60000,0,19,0.07493993901642858,0.35
m_3d1db69b,1,Croatia,Spain,30,84,54,0,0,0.75,90000,4,14,0.17417242531742355,0.35
m_0c7ba580,4,Brazil,Belgium,11,22,11,0,0,2.91,90000,6,20,0.4415592092255627,0.5238915550085665
m_077e549c,3,Brazil,Germany,8,67,59,0,0,8.14,80000,0,14,0.2860531107251269,0.5338549171044288
m_077704ef,5,Senegal,Japan,5,8,3,0,0,4.52,90000,3,21,0.6315347663760498,0.6267899893496715
m_217afe3d,1,Germany,France,8,19,11,0,0,2.77,90000,1,19,0.25794318553635154,0.3962568459053954
m_5ebaacf6,5,Argentina,France,5,31,26,0,0,8.06,40000,5,18,0.5174623987156931,0.613307422141961
m_05886148,1,Argentina,USA,10,32,22,1,0,8.31,60000,1,20,0.48668766406959885,0.6764667100623495
m_c27413b4,3,Belgium,Croatia,15,79,64,1,1,4.83,40000,0,22,0.6117989755666569,0.7689978566626905
m_ad24bfaa,5,Portugal,Morocco,56,55,1,0,0,4.93,80000,6,20,0.6498055238766417,0.6836572651239746
m_f160a263,2,India,Italy,55,31,24,0,0,7.92,90000,2,22,0.19605358703923909,0.49851289639112917
m_a62a6450,0,Japan,Portugal,3,67,64,0,0,7.83,90000,0,12,0.03875189924738289,0.35
m_6574674f,2,Brazil,Uruguay,41,51,10,0,0,8.73,80000,3,12,0.3730103196272766,0.4940561466960598
m_0e387006,4,Japan,India,10,96,86,0,0,6.63,90000,5,14,0.3090772664821408,0.5277613646247508
m_aeb8cc13,3,Portugal,Japan,7,74,67,1,0,2.27,80000,2,18,0.49904600525175596,0.7288359356650554
m_fad6552a,2,Germany,Portugal,63,92,29,1,0,5.72,60000,0,14,0.592481063426761,0.6034139060030407
m_bf254cd6,1,Croatia,Italy,63,27,36,0,0,4.13,90000,6,14,0.1555537776980415,0.40097464857796195
m_4d8de20a,4,France,Uruguay,88,48,40,0,0,0.76,40000,5,15,0.5042353315733086,0.5686287304943282
m_f3dd6d41,4,USA,Argentina,26,43,17,0,0,2.37,40000,5,19,0.4670054168603841,0.6064805150039311
m_85e7278c,2,Morocco,Portugal,34,95,61,0,0,2.45,60000,6,12,0.1952354056501527,0.35
m_a7427b3c,2,Spain,Italy,72,51,21,0,0,1.28,80000,0,15,0.3439057865030177,0.4209467638124618
m_122d28f9,3,Uruguay,Portugal,39,98,59,0,0,4.81,90000,4,15,0.27698714602231034,0.522408282446873
m_358db217,0,England,Colombia,60,69,9,0,0,5.33,90000,3,19,0.18229930284090295,0.4319421633783569
m_bffa2fd9,2,USA,Belgium,69,75,6,0,0,3.73,40000,3,18,0.3735647096208593,0.5186351006134746
m_29bcbcdd,2,Uruguay,India,100,71,29,0,0,4.42,80000,6,15,0.22623120558109583,0.4720645497200094
m_717c0f7d,5,Italy,Colombia,26,72,46,0,0,5.72,80000,1,19,0.5156431856615271,0.5788727729416157
m_548b234d,1,Brazil,Senegal,62,81,19,1,0,1.64,90000,4,22,0.3978312581427201,0.6130479652629517
m_9030bc30,5,Morocco,Uruguay,10,50,40,0,0,5.84,90000,6,14,0.4993500778484572,0.6542768138479632
m_e4a1e6f0,5,Netherlands,USA,97,61,36,0,0,7.24,40000,2,21,0.49217282948724905,0.7165431510790182
m_27515e07,4,Argentina,Brazil,100,41,59,0,0,8.81,80000,5,18,0.30693925036164466,0.5088656051991627
m_c719c258,0,Germany,Brazil,54,51,3,0,0,3.36,90000,1,20,0.2770721203070308,0.35
m_7aa50d4b,1,Brazil,Croatia,31,78,47,0,0,7.6,90000,3,17,0.17086878519190268,0.48114987816348176
m_956554fa,3,Colombia,Japan,38,24,14,0,0,6.26,40000,0,15,0.37236557851731733,0.5113185878526032
m_74f42c3c,3,Senegal,France,25,30,5,0,0,5.28,40000,4,15,0.43459884988023195,0.551401024854347
m_f2a343f1,2,Spain,Brazil,77,52,25,0,0,9.24,90000,3,12,0.42184052458361826,0.40141111960642856
m_b1e931ad,2,England,Croatia,65,50,15,1,0,6.39,60000,3,17,0.5227310656931744,0.6435070353575035
m_8f42c7ec,3,Japan,Senegal,100,57,43,0,0,3.98,40000,4,14,0.3653976779715731,0.5193775541917223
m_07ceff77,2,Belgium,Morocco,100,62,38,0,0,7.27,90000,3,14,0.21927281689448347,0.42722516436473934
m_35f9cf59,0,Germany,Senegal,50,79,29,0,0,9.62,60000,1,12,0.15161543203654512,0.35
m_f64ef899,5,Spain,Italy,24,53,29,0,0,9.22,90000,6,18,0.4945432945997027,0.644648367568373
m_78140449,2,Portugal,Senegal,27,68,41,0,0,9.81,80000,4,20,0.24932194352232945,0.44792356562251895
m_586df7d4,4,France,Italy,82,77,5,0,0,1.4,60000,3,14,0.515407562691546,0.5493963950052995
m_8f19e948,2,Spain,Portugal,50,69,19,0,0,4.71,80000,3,18,0.37850297117079573,0.49953801681873344
m_73272a26,1,Italy,Brazil,50,31,19,0,0,4.61,90000,4,20,0.15880387838589255,0.40718938273027866
m_904ee386,0,Belgium,Brazil,15,76,61,0,0,4.15,60000,0,14,0.13248326777038666,0.35
m_c2c70e72,1,Colombia,Senegal,17,30,13,0,1,2.2,80000,2,20,0.3015886455683332,0.5116056955047532
m_116c4ee5,1,India,Argentina,29,10,19,0,0,8.41,40000,4,22,0.24888268926363008,0.35
m_5ce82afe,4,Colombia,Netherlands,5,94,89,0,0,6.89,60000,0,13,0.3005186450669512,0.594619500616905
m_6a0b5023,0,Brazil,Uruguay,11,90,79,0,0,6.26,40000,5,14,0.0,0.35
m_3e0d0e10,0,England,USA,80,44,36,0,0,4.75,40000,3,22,0.11181376880797267,0.35
m_7f090003,0,Colombia,England,52,6,46,0,0,4.19,80000,1,15,0.11109131667057515,0.35
m_ca87f041,0,India,Italy,34,27,7,1,0,7.97,90000,5,18,0.4555857506547459,0.4461692835232403
m_106daf7a,0,Brazil,Portugal,81,20,61,0,0,5.5,80000,6,22,0.038523340123337704,0.4220625899248374
m_b0e703aa,4,Morocco,Uruguay,33,92,59,0,0,6.27,90000,3,20,0.40766332807595546,0.5575716085723142
m_888ea2b7,2,Croatia,Belgium,49,20,29,0,0,1.45,80000,3,12,0.27602004802780283,0.4075940190372727
m_06196b7a,1,Germany,Netherlands,31,12,19,0,0,4.98,80000,5,20,0.23717275420212128,0.380922786884093
m_1b9bad3c,0,Brazil,Senegal,18,85,67,0,0,1.74,60000,0,21,0.09038915759639671,0.35
m_f62ed2ee,2,Morocco,Colombia,89,94,5,0,0,1.01,90000,4,16,0.40683325965063755,0.4760958560620957
m_778bdc6b,2,USA,Italy,5,49,44,0,1,7.05,40000,2,15,0.45238900650448605,0.5849290532567702
m_ce73b26e,1,Belgium,Argentina,30,52,22,1,0,3.11,90000,2,22,0.4237487218352448,0.6519299891876491
m_845117cc,4,Belgium,Morocco,45,10,35,0,0,9.67,90000,4,17,0.45381504572237824,0.533171422657864
m_e47760c0,3,Italy,USA,87,5,82,0,0,6.25,80000,6,21,0.25807429263317555,0.49682268645221656
m_2e06691d,3,Italy,Netherlands,38,64,26,1,0,6.63,40000,4,16,0.7133806096864639,0.7146775068954444
m_fed98b71,2,Uruguay,USA,82,58,24,0,0,2.37,60000,1,16,0.33964282576076826,0.4121566888273456
m_74d5b532,5,Germany,Japan,96,8,88,0,0,1.72,80000,4,16,0.3486474864788263,0.612982955099581
m_88157cbb,5,Germany,Brazil,94,30,64,0,0,5.49,60000,6,19,0.4209115200247614,0.6059869455799193
m_e6817a18,1,Belgium,Colombia,29,17,12,0,0,9.29,60000,1,21,0.12287460114685014,0.45227770885428314
m_8b592631,3,Japan,Mexico,36,67,31,0,0,1.03,90000,4,19,0.35864252721243367,0.5307361381614777
m_70466131,2,Germany,Italy,9,21,12,0,0,5.33,40000,6,21,0.31153651449503456,0.43853228642749315
m_9efb8ec7,4,Japan,England,23,16,7,1,1,2.39,90000,6,15,0.876266383194072,0.9800729070852338
m_a7c25659,3,USA,Mexico,3,96,93,0,0,7.93,40000,1,20,0.16851846628344286,0.4863454262072438
m_25588f2e,2,Croatia,USA,86,27,59,0,0,6.98,60000,4,19,0.28935432432172054,0.40711234622576914
m_da531188,2,India,Croatia,56,6,50,0,0,1.42,90000,4,17,0.10061129992794302,0.48608195887351274
m_6a2c9c52,0,Mexico,Portugal,40,42,2,0,0,6.36,60000,2,13,0.13155619775687125,0.39211953143301065
m_4e026cca,4,Belgium,Japan,56,16,40,0,0,9.84,80000,3,20,0.539334461957729,0.5198022548442032
m_804c08d7,0,Brazil,France,58,45,13,0,0,5.52,40000,3,17,0.2167041826376978,0.35
m_6b2c9914,1,Italy,Japan,31,3,28,0,0,3.21,60000,1,19,0.2252946596445713,0.39870120322805397
m_95498325,0,Colombia,India,86,40,46,0,0,1.95,60000,0,17,0.08476457040760567,0.35
m_65e8f85f,0,Morocco,Colombia,11,20,9,0,0,9.9,40000,5,16,0.14824121522844336,0.35
m_f552f757,3,Spain,Belgium,42,7,35,0,0,5.86,60000,2,18,0.2886781973332663,0.46840190007264143
m_f63bfd7e,5,Morocco,Belgium,3,59,56,1,0,4.06,80000,4,15,0.7283823410765491,0.8236110226900366
m_f0aff8b5,2,England,Uruguay,57,11,46,0,0,2.54,60000,2,21,0.28498392946068823,0.45236426130006974
m_c0d280d6,4,USA,Japan,14,93,79,1,0,9.53,60000,0,22,0.5378492680357393,0.6690309267490724
m_8ef73d53,0,Japan,Colombia,46,52,6,0,0,6.46,40000,2,14,0.09415896920240806,0.35
m_0694bf7d,4,USA,Senegal,19,3,16,1,0,1.05,40000,0,22,0.7632343972836233,0.751846888957294
m_e0c006ec,5,Spain,USA,60,21,39,0,0,1.06,80000,5,18,0.5412617334691685,0.6394733041422139
m_7dcea6fd,5,Senegal,Belgium,31,53,22,0,0,9.42,60000,0,13,0.5865959608289106,0.6648287179267556
m_913b525e,0,Japan,Netherlands,36,96,60,0,0,7.25,90000,0,21,0.04207481572329468,0.35
m_62d27e9e,1,Italy,Brazil,32,30,2,0,0,1.48,80000,6,14,0.1670736913288451,0.390238323493715
m_51edfe89,0,Brazil,Netherlands,63,11,52,0,0,6.43,90000,0,12,0.008742577584838346,0.35
m_47625354,3,Spain,Mexico,26,81,55,0,0,4.48,60000,0,22,0.36679317717482846,0.4206068528847732
m_8544aa77,2,Uruguay,Brazil,65,25,40,0,0,7.99,60000,4,12,0.1924713378045209,0.5116050569705998
m_65738df0,1,Portugal,Morocco,2,50,48,0,0,3.1,40000,2,13,0.19499764392543442,0.35
m_7ce3275f,0,Belgium,USA,70,89,19,0,0,4.14,80000,3,12,0.10143782503895377,0.35
m_8d92d337,4,Japan,Germany,45,9,36,0,0,2.09,90000,3,13,0.37390737247733474,0.5330541267557127
m_d3bb5775,1,Belgium,USA,78,45,33,1,0,2.9,60000,4,12,0.5387939428720869,0.6616965831821956
m_34613a4c,1,Portugal,Croatia,92,29,63,0,0,2.3,60000,1,14,0.21564315110518978,0.40237422028172637
m_8970dc27,0,Spain,Germany,97,62,35,0,0,0.73,40000,5,20,0.12066203598952373,0.417646281168202
m_e673b176,1,Colombia,USA,25,15,10,0,1,0.94,40000,6,20,0.3807688784015187,0.5688008565176229
m_fb72f85d,4,Croatia,Italy,40,19,21,0,0,8.44,40000,0,19,0.5191023500685212,0.6447256760787914
m_0c70ed78,5,Netherlands,Portugal,18,15,3,0,0,8.14,80000,2,20,0.51351986045387,0.6302156338509495
m_c39fead0,1,Brazil,India,98,39,59,0,1,1.84,80000,0,15,0.34307971138297366,0.45776354416464043
m_4cd8bd01,5,Morocco,Mexico,12,35,23,0,0,6.85,60000,6,19,0.6435251409593513,0.6539207582175816
m_ef347b9b,4,India,USA,91,13,78,1,0,7.58,90000,0,22,0.6040334647288952,0.7449713558305368
m_9fde5d9b,0,Belgium,Mexico,24,16,8,1,0,0.99,80000,3,16,0.3718601965181196,0.5700169471140205
m_ca22f1a7,2,France,Mexico,97,67,30,1,0,1.34,40000,0,15,0.6112299886859718,0.6928633678122604
m_c60aa027,1,Uruguay,Senegal,79,95,16,0,0,5.85,40000,6,15,0.25563701677354145,0.420114389058001
m_6f17c273,2,Germany,Japan,43,55,12,0,1,4.05,80000,2,13,0.4729830811443712,0.6077526922378987
m_4cd1fcd6,4,Colombia,Uruguay,32,65,33,0,0,7.14,60000,2,21,0.38904939357085283,0.5669224835252286
m_55f0d294,1,India,Brazil,81,35,46,0,0,5.8,60000,3,20,0.10800959200031704,0.40533125324943337
m_86271372,5,Senegal,Brazil,99,16,83,0,0,0.79,60000,4,20,0.4501692162638068,0.5249573844281892
m_f557c6bd,3,Italy,Japan,47,1,46,0,0,6.99,60000,3,12,0.3211907300766439,0.4661496972508825
